id_linha,id_pedido,data_pedido,data_envio,modo_envio,id_cliente,nome_cliente,segmento,pais,cidade,estado,codigo_postal,regiao,id_produto,categoria,subcategoria,nome_produto,vendas,quantidade,desconto,lucro,dias_entrega,margem_lucro,ano_mes
9087,CA-2016-143406,2016-09-26,2016-09-30,Classe Padrão,LR-17035,Lisa Ryan,Corporativo,United States,Houston,Texas,77041,Central,OFF-AP-10001564,Materiais de Escritório,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,93.032,2,0.8,-251.1864,4,-270.0,2016-09
9088,CA-2016-143406,2016-09-26,2016-09-30,Classe Padrão,LR-17035,Lisa Ryan,Corporativo,United States,Houston,Texas,77041,Central,FUR-CH-10000513,Móveis,Chairs,High-Back Leather Manager's Chair,454.965,5,0.3,-136.4895,4,-30.0,2016-09
9089,CA-2015-150308,2015-12-15,2015-12-20,Classe Padrão,RR-19525,Rick Reed,Corporativo,United States,Cary,North Carolina,27511,Sul,TEC-PH-10001433,Tecnologia,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,3,0.2,21.5397,5,8.75,2015-12
9090,CA-2016-131093,2016-09-17,2016-09-20,Segunda Classe,TS-21610,Troy Staebel,Consumidor,United States,Springfield,Ohio,45503,Leste,OFF-ST-10002790,Materiais de Escritório,Storage,Safco Industrial Shelving,295.4,5,0.2,-62.7725,3,-21.250000000000004,2016-09
9091,US-2017-148831,2017-10-13,2017-10-15,Primeira Classe,AH-10210,Alan Hwang,Consumidor,United States,Louisville,Kentucky,40214,Sul,OFF-ST-10002974,Materiais de Escritório,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8,0.0,104.568,2,30.0,2017-10
9092,CA-2015-162950,2015-06-28,2015-07-03,Segunda Classe,DW-13585,Dorothy Wardle,Corporativo,United States,Troy,Ohio,45373,Leste,OFF-PA-10003177,Materiais de Escritório,Paper,Xerox 1999,15.552,3,0.2,5.4432,5,35.0,2015-06
9093,CA-2015-162950,2015-06-28,2015-07-03,Segunda Classe,DW-13585,Dorothy Wardle,Corporativo,United States,Troy,Ohio,45373,Leste,FUR-BO-10001918,Móveis,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,-376.6932,5,-78.0,2015-06
9094,US-2015-132836,2015-06-01,2015-06-05,Classe Padrão,AJ-10945,Ashley Jarboe,Consumidor,United States,Detroit,Michigan,48227,Central,TEC-PH-10001299,Tecnologia,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,2,0.0,83.9944,4,27.999999999999996,2015-06
9095,US-2015-132836,2015-06-01,2015-06-05,Classe Padrão,AJ-10945,Ashley Jarboe,Consumidor,United States,Detroit,Michigan,48227,Central,OFF-BI-10004224,Materiais de Escritório,Binders,Catalog Binders with Expanding Posts,403.68,6,0.0,181.656,4,45.0,2015-06
9096,US-2015-132836,2015-06-01,2015-06-05,Classe Padrão,AJ-10945,Ashley Jarboe,Consumidor,United States,Detroit,Michigan,48227,Central,TEC-PH-10001300,Tecnologia,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,2,0.0,11.732,4,27.999999999999996,2015-06
9097,US-2015-132836,2015-06-01,2015-06-05,Classe Padrão,AJ-10945,Ashley Jarboe,Consumidor,United States,Detroit,Michigan,48227,Central,OFF-LA-10004178,Materiais de Escritório,Labels,Avery 491,28.91,7,0.0,13.2986,4,46.0,2015-06
9098,US-2014-158365,2014-04-12,2014-04-17,Classe Padrão,SV-20785,Stewart Visinsky,Consumidor,United States,Bloomington,Indiana,47401,Central,OFF-PA-10000289,Materiais de Escritório,Paper,Xerox 213,32.4,5,0.0,15.552,5,48.0,2014-04
9099,CA-2017-152933,2017-10-12,2017-10-16,Classe Padrão,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-PH-10002085,Tecnologia,Phones,Clarity 53712,369.544,7,0.2,27.7158,4,7.500000000000001,2017-10
9100,CA-2017-152933,2017-10-12,2017-10-16,Classe Padrão,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10001934,Materiais de Escritório,Paper,Xerox 1993,10.368,2,0.2,3.7584,4,36.25,2017-10
9101,CA-2017-152933,2017-10-12,2017-10-16,Classe Padrão,MG-17650,Matthew Grinstein,Home Office,United States,Dallas,Texas,75081,Central,TEC-AC-10003033,Tecnologia,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88,3,0.2,128.6805,4,16.25,2017-10
9102,CA-2015-163181,2015-11-07,2015-11-12,Classe Padrão,AB-10105,Adrian Barton,Consumidor,United States,Houston,Texas,77041,Central,OFF-AR-10001683,Materiais de Escritório,Art,Lumber Crayons,23.64,3,0.2,5.319,5,22.5,2015-11
9103,CA-2015-163181,2015-11-07,2015-11-12,Classe Padrão,AB-10105,Adrian Barton,Consumidor,United States,Houston,Texas,77041,Central,OFF-ST-10001713,Materiais de Escritório,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.784,2,0.2,-16.9568,5,-20.0,2015-11
9104,CA-2015-163181,2015-11-07,2015-11-12,Classe Padrão,AB-10105,Adrian Barton,Consumidor,United States,Houston,Texas,77041,Central,FUR-FU-10000193,Móveis,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5,0.6,-84.448,5,-130.0,2015-11
9105,CA-2015-163181,2015-11-07,2015-11-12,Classe Padrão,AB-10105,Adrian Barton,Consumidor,United States,Houston,Texas,77041,Central,OFF-BI-10000474,Materiais de Escritório,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,10,0.8,-51.296,5,-160.0,2015-11
9106,CA-2015-163181,2015-11-07,2015-11-12,Classe Padrão,AB-10105,Adrian Barton,Consumidor,United States,Houston,Texas,77041,Central,OFF-ST-10000129,Materiais de Escritório,Storage,Fellowes Recycled Storage Drawers,177.648,2,0.2,-28.8678,5,-16.25,2015-11
9107,CA-2015-163181,2015-11-07,2015-11-12,Classe Padrão,AB-10105,Adrian Barton,Consumidor,United States,Houston,Texas,77041,Central,TEC-MA-10001016,Tecnologia,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,5,11.666666666666666,2015-11
9108,CA-2015-132941,2015-05-25,2015-05-28,Primeira Classe,MM-18280,Muhammed MacIntyre,Corporativo,United States,Haltom City,Texas,76117,Central,OFF-SU-10002557,Materiais de Escritório,Supplies,Fiskars Spring-Action Scissors,22.368,2,0.2,1.6776,3,7.5,2015-05
9109,CA-2015-132941,2015-05-25,2015-05-28,Primeira Classe,MM-18280,Muhammed MacIntyre,Corporativo,United States,Haltom City,Texas,76117,Central,OFF-PA-10002160,Materiais de Escritório,Paper,Xerox 1978,32.368,7,0.2,11.7334,3,36.25,2015-05
9110,CA-2015-132941,2015-05-25,2015-05-28,Primeira Classe,MM-18280,Muhammed MacIntyre,Corporativo,United States,Haltom City,Texas,76117,Central,TEC-AC-10003095,Tecnologia,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,207.984,2,0.2,36.3972,3,17.5,2015-05
9111,CA-2014-132010,2014-10-13,2014-10-15,Primeira Classe,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,Sul,OFF-EN-10003160,Materiais de Escritório,Envelopes,Pastel Pink Envelopes,36.4,5,0.0,17.472,2,48.00000000000001,2014-10
9112,CA-2014-132010,2014-10-13,2014-10-15,Primeira Classe,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,Sul,TEC-AC-10001542,Tecnologia,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,22.96,2,0.0,4.3624,2,19.0,2014-10
9113,CA-2014-132010,2014-10-13,2014-10-15,Primeira Classe,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,Sul,OFF-ST-10003641,Materiais de Escritório,Storage,Space Solutions Industrial Galvanized Steel Shelving.,315.2,4,0.0,6.304,2,2.0,2014-10
9114,CA-2014-132010,2014-10-13,2014-10-15,Primeira Classe,MA-17995,Michelle Arnett,Home Office,United States,Richmond,Virginia,23223,Sul,OFF-BI-10002432,Materiais de Escritório,Binders,Wilson Jones Standard D-Ring Binders,15.18,3,0.0,7.1346,2,47.0,2014-10
9115,CA-2016-135461,2016-02-07,2016-02-10,Segunda Classe,EB-13975,Erica Bern,Corporativo,United States,Los Angeles,California,90049,Oeste,TEC-PH-10004094,Tecnologia,Phones,Motorola L703CM,623.96,5,0.2,38.9975,3,6.25,2016-02
9116,CA-2017-153045,2017-01-19,2017-01-24,Segunda Classe,NS-18505,Neola Schneider,Consumidor,United States,Philadelphia,Pennsylvania,19140,Leste,TEC-PH-10001817,Tecnologia,Phones,Wilson Electronics DB Pro Signal Booster,429.6,2,0.4,-93.08,5,-21.666666666666664,2017-01
9117,CA-2017-153045,2017-01-19,2017-01-24,Segunda Classe,NS-18505,Neola Schneider,Consumidor,United States,Philadelphia,Pennsylvania,19140,Leste,FUR-FU-10002759,Móveis,Furnishings,12-1/2 Diameter Round Wall Clock,31.968,2,0.2,6.3936,5,20.0,2017-01
9118,CA-2017-153045,2017-01-19,2017-01-24,Segunda Classe,NS-18505,Neola Schneider,Consumidor,United States,Philadelphia,Pennsylvania,19140,Leste,FUR-CH-10000309,Móveis,Chairs,Global Comet Stacking Arm Chair,887.271,3,0.3,-63.3765,5,-7.142857142857144,2017-01
9119,CA-2017-153045,2017-01-19,2017-01-24,Segunda Classe,NS-18505,Neola Schneider,Consumidor,United States,Philadelphia,Pennsylvania,19140,Leste,OFF-PA-10003673,Materiais de Escritório,Paper,Strathmore Photo Mount Cards,21.696,4,0.2,7.0512,5,32.49999999999999,2017-01
9120,US-2016-155971,2016-06-06,2016-06-12,Classe Padrão,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,Oeste,OFF-LA-10000452,Materiais de Escritório,Labels,Avery 488,22.05,7,0.0,10.584,6,48.0,2016-06
9121,US-2016-155971,2016-06-06,2016-06-12,Classe Padrão,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,Oeste,OFF-PA-10000210,Materiais de Escritório,Paper,Xerox Blank Computer Paper,99.9,5,0.0,46.953,6,47.0,2016-06
9122,CA-2017-122007,2017-03-18,2017-03-20,Segunda Classe,JK-15325,Jason Klamczynski,Corporativo,United States,Los Angeles,California,90032,Oeste,OFF-AP-10000358,Materiais de Escritório,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0.0,26.3494,2,28.999999999999996,2017-03
9123,CA-2017-162250,2017-11-24,2017-11-24,Mesmo Dia,PR-18880,Patrick Ryan,Consumidor,United States,San Francisco,California,94109,Oeste,OFF-PA-10002137,Materiais de Escritório,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0.0,3.501,0,44.99999999999999,2017-11
9124,US-2016-158288,2016-11-26,2016-11-28,Segunda Classe,EH-13945,Eric Hoffmann,Consumidor,United States,Philadelphia,Pennsylvania,19120,Leste,OFF-BI-10003364,Materiais de Escritório,Binders,Binding Machine Supplies,78.759,9,0.7,-57.7566,2,-73.33333333333333,2016-11
9125,CA-2016-128916,2016-08-18,2016-08-20,Segunda Classe,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10001940,Móveis,Furnishings,Staple-based wall hangings,9.552,3,0.6,-3.8208,2,-40.0,2016-08
9126,CA-2016-128916,2016-08-18,2016-08-20,Segunda Classe,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77070,Central,FUR-FU-10000320,Móveis,Furnishings,OIC Stacking Trays,5.344,4,0.6,-2.1376,2,-40.0,2016-08
9127,CA-2015-157028,2015-11-28,2015-12-03,Classe Padrão,MA-17995,Michelle Arnett,Home Office,United States,Las Cruces,New Mexico,88001,Oeste,OFF-AR-10004441,Materiais de Escritório,Art,BIC Brite Liner Highlighters,8.28,2,0.0,3.4776,5,42.0,2015-11
9128,CA-2017-112473,2017-05-25,2017-06-01,Classe Padrão,JL-15505,Jeremy Lonsdale,Consumidor,United States,Houston,Texas,77070,Central,OFF-ST-10002182,Materiais de Escritório,Storage,"Iris 3-Drawer Stacking Bin, Black",50.136,3,0.2,-11.2806,7,-22.499999999999996,2017-05
9129,US-2017-147655,2017-09-04,2017-09-05,Primeira Classe,AS-10045,Aaron Smayling,Corporativo,United States,Redmond,Oregon,97756,Oeste,OFF-BI-10002931,Materiais de Escritório,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074,7,0.7,-58.716,1,-66.66666666666667,2017-09
9130,CA-2016-130911,2016-03-24,2016-03-26,Segunda Classe,DC-12850,Dan Campbell,Consumidor,United States,Cleveland,Ohio,44105,Leste,FUR-BO-10004357,Móveis,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47,3,0.5,-241.176,2,-80.0,2016-03
9131,CA-2016-130911,2016-03-24,2016-03-26,Segunda Classe,DC-12850,Dan Campbell,Consumidor,United States,Cleveland,Ohio,44105,Leste,OFF-AR-10000475,Materiais de Escritório,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2,0.2,1.6324,2,8.75,2016-03
9132,CA-2017-100055,2017-05-28,2017-06-01,Classe Padrão,MD-17860,Michael Dominguez,Corporativo,United States,Laurel,Maryland,20707,Leste,FUR-FU-10001473,Móveis,Furnishings,DAX Wood Document Frame,27.46,2,0.0,9.8856,4,36.0,2017-05
9133,CA-2017-100055,2017-05-28,2017-06-01,Classe Padrão,MD-17860,Michael Dominguez,Corporativo,United States,Laurel,Maryland,20707,Leste,OFF-AP-10001469,Materiais de Escritório,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,3,0.0,36.2877,4,29.000000000000004,2017-05
9134,CA-2015-157805,2015-08-31,2015-09-04,Classe Padrão,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,92037,Oeste,TEC-PH-10004447,Tecnologia,Phones,Toshiba IPT2010-SD IP Telephone,555.96,5,0.2,41.697,4,7.5,2015-08
9135,CA-2016-124254,2016-04-12,2016-04-17,Classe Padrão,TB-21175,Thomas Boland,Corporativo,United States,Wilson,North Carolina,27893,Sul,OFF-ST-10001469,Materiais de Escritório,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,3,0.2,-22.6716,5,-17.5,2016-04
9136,CA-2016-124254,2016-04-12,2016-04-17,Classe Padrão,TB-21175,Thomas Boland,Corporativo,United States,Wilson,North Carolina,27893,Sul,OFF-ST-10000060,Materiais de Escritório,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,51.984,1,0.2,-5.1984,5,-10.0,2016-04
9137,CA-2016-124254,2016-04-12,2016-04-17,Classe Padrão,TB-21175,Thomas Boland,Corporativo,United States,Wilson,North Carolina,27893,Sul,OFF-PA-10000807,Materiais de Escritório,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",10.272,3,0.2,3.4668,5,33.75,2016-04
9138,CA-2014-123400,2014-02-02,2014-02-09,Classe Padrão,EB-13930,Eric Barreto,Consumidor,United States,Saint Petersburg,Florida,33710,Sul,OFF-BI-10000666,Materiais de Escritório,Binders,Surelock Post Binders,18.336,2,0.7,-12.224,7,-66.66666666666667,2014-02
9139,CA-2014-123400,2014-02-02,2014-02-09,Classe Padrão,EB-13930,Eric Barreto,Consumidor,United States,Saint Petersburg,Florida,33710,Sul,TEC-PH-10002890,Tecnologia,Phones,AT&T 17929 Lendline Telephone,180.96,5,0.2,13.572,7,7.5,2014-02
9140,CA-2014-106971,2014-09-02,2014-09-08,Classe Padrão,BM-11785,Bryan Mills,Consumidor,United States,Buffalo Grove,Illinois,60089,Central,TEC-AC-10000844,Tecnologia,Accessories,Logitech Gaming G510s - Keyboard,475.944,7,0.2,95.1888,6,20.0,2014-09
9141,CA-2017-123029,2017-09-30,2017-10-02,Segunda Classe,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90049,Oeste,TEC-AC-10002402,Tecnologia,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2,0.0,47.994,2,30.000000000000004,2017-09
9142,CA-2016-139409,2016-09-05,2016-09-07,Primeira Classe,FW-14395,Fred Wasserman,Corporativo,United States,New York City,New York,10011,Leste,TEC-PH-10003988,Tecnologia,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0.0,12.208,2,27.999999999999996,2016-09
9143,US-2017-166688,2017-05-20,2017-05-26,Classe Padrão,RD-19480,Rick Duston,Consumidor,United States,Las Vegas,Nevada,89115,Oeste,OFF-BI-10004040,Materiais de Escritório,Binders,Wilson Jones Impact Binders,8.288,2,0.2,3.0044,6,36.25,2017-05
9144,US-2017-166688,2017-05-20,2017-05-26,Classe Padrão,RD-19480,Rick Duston,Consumidor,United States,Las Vegas,Nevada,89115,Oeste,TEC-PH-10004094,Tecnologia,Phones,Motorola L703CM,1123.128,9,0.2,70.1955,6,6.25,2017-05
9145,US-2017-166688,2017-05-20,2017-05-26,Classe Padrão,RD-19480,Rick Duston,Consumidor,United States,Las Vegas,Nevada,89115,Oeste,OFF-AP-10000358,Materiais de Escritório,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,5,0.0,18.821,6,28.999999999999996,2017-05
9146,CA-2015-126970,2015-09-20,2015-09-24,Classe Padrão,TP-21130,Theone Pippenger,Consumidor,United States,Naperville,Illinois,60540,Central,OFF-BI-10000138,Materiais de Escritório,Binders,Acco Translucent Poly Ring Binders,2.808,3,0.8,-4.4928,4,-160.0,2015-09
9147,US-2016-165505,2016-01-23,2016-01-27,Classe Padrão,CB-12535,Claudia Bergmann,Corporativo,United States,Burlington,Vermont,05408,Leste,TEC-AC-10002926,Tecnologia,Accessories,Logitech Wireless Marathon Mouse M705,99.98,2,0.0,42.9914,4,43.0,2016-01
9148,US-2016-165505,2016-01-23,2016-01-27,Classe Padrão,CB-12535,Claudia Bergmann,Corporativo,United States,Burlington,Vermont,05408,Leste,OFF-AR-10003477,Materiais de Escritório,Art,4009 Highlighters,8.04,6,0.0,2.7336,4,34.0,2016-01
9149,US-2016-165505,2016-01-23,2016-01-27,Classe Padrão,CB-12535,Claudia Bergmann,Corporativo,United States,Burlington,Vermont,05408,Leste,OFF-ST-10001526,Materiais de Escritório,Storage,Iceberg Mobile Mega Data/Printer Cart ,1564.29,13,0.0,406.7154,4,26.0,2016-01
9150,US-2014-157070,2014-06-01,2014-06-06,Classe Padrão,QJ-19255,Quincy Jones,Corporativo,United States,Detroit,Michigan,48234,Central,OFF-BI-10001765,Materiais de Escritório,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56,4,0.0,66.5088,5,47.99999999999999,2014-06
9151,US-2014-157070,2014-06-01,2014-06-06,Classe Padrão,QJ-19255,Quincy Jones,Corporativo,United States,Detroit,Michigan,48234,Central,OFF-AP-10004859,Materiais de Escritório,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5,0.1,12.376,5,18.88888888888889,2014-06
9152,US-2015-106873,2015-09-24,2015-09-29,Segunda Classe,KM-16720,Kunst Miller,Consumidor,United States,Avondale,Arizona,85323,Oeste,OFF-AR-10003179,Materiais de Escritório,Art,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,2,0.2,2.3686,5,16.249999999999996,2015-09
9153,US-2015-106873,2015-09-24,2015-09-29,Segunda Classe,KM-16720,Kunst Miller,Consumidor,United States,Avondale,Arizona,85323,Oeste,TEC-AC-10002345,Tecnologia,Accessories,HP Standard 104 key PS/2 Keyboard,23.2,2,0.2,1.45,5,6.25,2015-09
9154,US-2015-106873,2015-09-24,2015-09-29,Segunda Classe,KM-16720,Kunst Miller,Consumidor,United States,Avondale,Arizona,85323,Oeste,OFF-AR-10001246,Materiais de Escritório,Art,Newell 317,16.464,7,0.2,1.8522,5,11.250000000000002,2015-09
9155,CA-2016-132990,2016-08-01,2016-08-03,Segunda Classe,KM-16660,Khloe Miller,Consumidor,United States,Philadelphia,Pennsylvania,19140,Leste,FUR-FU-10004864,Móveis,Furnishings,Eldon 500 Class Desk Accessories,19.312,2,0.2,3.1382,2,16.249999999999996,2016-08
9156,CA-2014-102645,2014-01-23,2014-01-28,Classe Padrão,IM-15055,Ionia McGrath,Consumidor,United States,Las Vegas,Nevada,89115,Oeste,OFF-PA-10001804,Materiais de Escritório,Paper,Xerox 195,40.08,6,0.0,19.2384,5,48.0,2014-01
9157,CA-2014-134215,2014-08-04,2014-08-08,Classe Padrão,ML-17395,Marina Lichtenstein,Corporativo,United States,Bangor,Maine,4401,Leste,OFF-AP-10001271,Materiais de Escritório,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2,0.0,27.5292,4,27.0,2014-08
9158,CA-2014-134215,2014-08-04,2014-08-08,Classe Padrão,ML-17395,Marina Lichtenstein,Corporativo,United States,Bangor,Maine,4401,Leste,OFF-PA-10004353,Materiais de Escritório,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13,0.0,124.6752,4,48.0,2014-08
9159,CA-2014-134215,2014-08-04,2014-08-08,Classe Padrão,ML-17395,Marina Lichtenstein,Corporativo,United States,Bangor,Maine,4401,Leste,TEC-AC-10002473,Tecnologia,Accessories,Maxell 4.7GB DVD-R,255.42,9,0.0,104.7222,4,41.0,2014-08
9160,CA-2016-118934,2016-08-09,2016-08-14,Classe Padrão,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee,37075,Sul,OFF-BI-10003314,Materiais de Escritório,Binders,Tuff Stuff Recycled Round Ring Binders,4.338,3,0.7,-3.0366,5,-70.0,2016-08
9161,CA-2016-118934,2016-08-09,2016-08-14,Classe Padrão,GH-14410,Gary Hansen,Home Office,United States,Hendersonville,Tennessee,37075,Sul,OFF-BI-10004465,Materiais de Escritório,Binders,Avery Durable Slant Ring Binders,11.88,5,0.7,-7.92,5,-66.66666666666666,2016-08
9162,CA-2016-160108,2016-12-08,2016-12-12,Classe Padrão,AG-10900,Arthur Gainer,Consumidor,United States,Eau Claire,Wisconsin,54703,Central,FUR-BO-10003450,Móveis,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7,0.0,32.4688,4,8.0,2016-12
9163,CA-2016-160108,2016-12-08,2016-12-12,Classe Padrão,AG-10900,Arthur Gainer,Consumidor,United States,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335,Móveis,Chairs,Hon GuestStacker Chair,680.01,3,0.0,176.8026,4,26.0,2016-12
9164,CA-2015-164007,2015-06-08,2015-06-12,Classe Padrão,MG-17695,Maureen Gnade,Consumidor,United States,Chicago,Illinois,60610,Central,TEC-AC-10003433,Tecnologia,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376,3,0.2,0.7425,4,31.250000000000007,2015-06
9165,CA-2015-164007,2015-06-08,2015-06-12,Classe Padrão,MG-17695,Maureen Gnade,Consumidor,United States,Chicago,Illinois,60610,Central,OFF-AP-10003849,Materiais de Escritório,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.128,2,0.8,-393.602,4,-275.0,2015-06
9166,CA-2016-100300,2016-06-24,2016-06-26,Segunda Classe,MJ-17740,Max Jones,Consumidor,United States,San Diego,California,92037,Oeste,TEC-MA-10000984,Tecnologia,Machines,Okidata MB760 Printer,4476.8,4,0.2,503.64,2,11.249999999999998,2016-06
9167,CA-2016-100300,2016-06-24,2016-06-26,Segunda Classe,MJ-17740,Max Jones,Consumidor,United States,San Diego,California,92037,Oeste,OFF-PA-10000418,Materiais de Escritório,Paper,Xerox 189,104.85,1,0.0,50.328,2,48.00000000000001,2016-06
